subject,custom_identifier,label,format,date_text,year_published_from,year_published_to,place,book_type,coordinates,languages,authors,publishers
http://sphaera.mpiwg-berlin.mpg.de/id/item/fcde9ec3-cd68-40f0-b3af-dde94c78a9fc,2265,Astronomici introductorii,Octavo,[1526?],,,,,,Latin,"Nunes, Pedro",
http://sphaera.mpiwg-berlin.mpg.de/id/item/1ae4dad0-dd6c-4a3a-a9e7-14307ed038d0,1938,Ioannis de Sacrobosco anglici v. c. spaera mondi feliciter incipit,Quarto,,1472,1472,Ferrara,Compilation of texts,"44.835297, 11.619865",Latin,"Sacrobosco, Johannes de","Belfortis, Andreas"
http://sphaera.mpiwg-berlin.mpg.de/id/item/56defdfc-9b12-4caf-b865-b70e00e5918c,1939,Tractatum de Spera,Quarto,[1472],1472,1472,Venice,Only original text,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de","de Argentina, Florentinus"
http://sphaera.mpiwg-berlin.mpg.de/id/item/25009440-b96f-489d-94a4-794f45fd558f,1609,Tractatum de spaera,Quarto,[1476],1476,1476,Venice,Only original text,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de","Pietro, Filippo di"
http://sphaera.mpiwg-berlin.mpg.de/id/item/50a54be5-bf44-4b4a-9272-aae97c8d0479,1612,Sphera magistri Io. de Sacroboscho,Quarto,,1478,1478,Milan,Only original text,"45.464161, 9.190336",Latin,"Sacrobosco, Johannes de","Lavagna, Filippo da"
http://sphaera.mpiwg-berlin.mpg.de/id/item/6ae45acc-d867-4a2c-8ea6-a50d26002e59,1940,Iohannis de Sacrobusto anglici viri clarissimi Spera mundi feliciter incipit,Quarto,,1478,1478,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de","Renner, Franz"
http://sphaera.mpiwg-berlin.mpg.de/id/item/feac37e4-707d-4bb3-9a91-f58fc2b8d611,1611,Ioannis de sacrobosco anglici viri clarissimi spera mundi feliciter incipit,Quarto,[1478],1478,1478,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de","Burkardt, Adam"
http://sphaera.mpiwg-berlin.mpg.de/id/item/645fb87e-89f1-4f70-8900-533fa6582d3f,1613,Ioannis de sacrobusto anglici viri clarissimi spera mundi,Quarto,,1480,1480,Bologna,Compilation of texts,"44.493888888, 11.342777777",Latin,"Sacrobosco, Johannes de","Fuscus, Dominicus"
http://sphaera.mpiwg-berlin.mpg.de/id/item/744e30cc-7361-4261-8697-04ae0ee1e8ce,1923,Nouicijs adolescentibus ad astronomicam rempublicam capessendam,Quarto,,1482,1482,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Ratdolt, Erhard"
http://sphaera.mpiwg-berlin.mpg.de/id/item/5cc49225-4ed6-4de5-befd-10b9c750c109,1928,Noviciis adolescentibvs: ad astronomicam rempublicam capessendam aditum impetrantibus,Quarto,,1485,1485,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Ratdolt, Erhard"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c14eb8dc-52b8-44cf-8f47-f73f91536ef3,1616,Johannis de sacro busto spericum opusculum unacum utilissimis figuris textam declarantibus,Quarto,,1487,1487,Leipzig,Only original text,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/0be8c881-0870-4137-af21-7e83dd8d02ed,1924,Spaerae Mundi Compendium foeliciter inchoat,Quarto,,1488,1488,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Santritter, Johannes Lucilius;Sanctis, Girolamo de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f03dbeb0-e550-4b03-8869-71eb284fa470,1618,Novitiis adolescentibus: ad astronomicam rempu. capessendam additum impetrantibus,Quarto,,1489,1489,Paris,Only original text,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Hopyl, Wolfgang"
http://sphaera.mpiwg-berlin.mpg.de/id/item/01601a31-6b22-487e-bd78-207b797b5e99,2201,Iohannis de sacro busto spericum opusculum,Quarto,[1489],1489,1489,Leipzig,Only original text,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Kachelofen, Konrad"
http://sphaera.mpiwg-berlin.mpg.de/id/item/1169b643-3307-46cf-a0e6-8b238cbdf90d,2200,Iohannis de sacro busto spericum opusculum,Quarto,[1489],1489,1489,Leipzig,Only original text,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Kachelofen, Konrad"
http://sphaera.mpiwg-berlin.mpg.de/id/item/fa32b632-8297-4c26-8185-206ee7bcbcd1,1922,Tractatus de sphera,Quarto,,1490,1490,Strasbourg,Only original text,"48.573333333, 7.752222222",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Flach I., Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/91f89843-ee37-4393-8ece-bb8108429d52,1925,Sphaerae mundi compendium foeliciter inchoat,Quarto,,1490,1490,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Scoto I., Ottaviano"
http://sphaera.mpiwg-berlin.mpg.de/id/item/b4926967-21d2-4aea-b885-f56be89961c2,1926,Sphaerae mondi compedium feliciter inchoat,Quarto,,1491,1491,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Trino, Guglielmo da"
http://sphaera.mpiwg-berlin.mpg.de/id/item/ee022c55-f26f-4ab0-b5c7-19e36022a3b3,1927,Tractatus De Sphera,Quarto,,1493,1493,Paris,Only original text,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Mittelhus, Georges"
http://sphaera.mpiwg-berlin.mpg.de/id/item/bedb6d6a-d6e6-4bd5-bc30-5e12e4f0b7bd,1915,Tractatus de sphera,Quarto,[1493],1493,1493,Paris,Only original text,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Caillaut, Antoine"
http://sphaera.mpiwg-berlin.mpg.de/id/item/0a723653-09c7-4ad9-96f7-cf56cce7c2a9,1624,Textus De Sphera Iohannis de Sacrobosco,Folio,,1494,1494,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de","Hopyl, Wolfgang"
http://sphaera.mpiwg-berlin.mpg.de/id/item/b8ed9630-587a-4c9e-ba21-d098ae5b44c9,1622,Commentum electum et praeciosum nuperrime compositum super tractatum sphaerae mundi,Quarto,,1494,1494,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Borro, Gasparino","Scoto I., Ottaviano"
http://sphaera.mpiwg-berlin.mpg.de/id/item/9a5fbf68-f8cd-4d57-94a4-e17296c512a4,1621,Tractatus de Sphera,Quarto,[1494],1494,1494,Paris,Only original text,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Baligault, Félix"
http://sphaera.mpiwg-berlin.mpg.de/id/item/b630a318-fc4d-48cc-9861-edc2957543ee,1626,Opusculum Iohannis de Sacro Busto spericum,Quarto,[1494],1494,1494,Leipzig,Only original text,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/99a71430-abee-452b-a073-6faed5e2c1b9,1944,[Expositio super auctorem Spherae],Quarto,,1495,1495,Bologna,Annotated original text,"44.493888888, 11.342777777",Latin,"Scot, Michael","Rubiera, Giustiniano da"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f68d8dcc-611f-444c-928f-e3b23f3f2370,1796,Anteque ad textum tractatus Spere accedamus,Quarto,[1495],1495,1495,Leipzig,Annotated original text and compilation of texts,"51.333333333, 12.383333333",Latin,"Faber, Wenzel","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/8312e07d-119d-451a-a5a3-46f7c7724156,1844,Opusculum Johannis de sacro busto spericum,Quarto,[1495],1495,1495,Leipzig,Annotated original text and compilation of texts,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/ace988b2-0920-4717-86e6-f82f1c18e35b,2153,Uberrimum sphere mundi comentum,Folio,,1498,1498,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"d'Ailly, Pierre","Petit I., Jean"
http://sphaera.mpiwg-berlin.mpg.de/id/item/769c3fb5-9229-4535-b279-1552c236d1bd,1825,Uberrimum sphere mundi commentum,Folio,,1498,1498,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"d'Ailly, Pierre","Marchant, Guy"
http://sphaera.mpiwg-berlin.mpg.de/id/item/3ba2686c-40e0-4567-b7d1-5f7ccd163918,1632,Opusculum Johannis de sacro busto spericum,Quarto,,1498,1498,Leipzig,Compilation of texts,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Stöckel, Wolfgang"
http://sphaera.mpiwg-berlin.mpg.de/id/item/4c3a4e97-21cc-4f3d-b2ef-522a67f0cbf8,2100,Opusculum Johannis de sacro busto spericum com notabili commento atque figuris textum declarantibus vtilissimis,Quarto,,1499,1499,Leipzig,Annotated original text,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Stöckel, Wolfgang"
http://sphaera.mpiwg-berlin.mpg.de/id/item/e1d6e0e1-8915-4f7c-94b2-5dca788de132,2193,Sphera Mundi cum tribus Commentis,Folio,,1499,1499,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"d'Étaples, Jacques Lefèvre;d'Ascoli, Cecco;Capuano di Manfredonia, Francesco","Bevilacqua, Simone"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f5556437-0f45-4536-990e-5228623a8b2c,1826,Sphera Mundi cum tribus Commentis,Folio,,1499,1499,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"d'Étaples, Jacques Lefèvre;d'Ascoli, Cecco;Capuano di Manfredonia, Francesco","Bevilacqua, Simone"
http://sphaera.mpiwg-berlin.mpg.de/id/item/dccdc790-0362-4ad5-ab03-114e12df8003,1797,Opus sphericum Iohannis de sacro busto figuris et putili commento illustratum,Quarto,,1500,1500,Cologne,Annotated original text,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de","Quentell, Heinrich"
http://sphaera.mpiwg-berlin.mpg.de/id/item/112797a1-a453-46ab-96f9-0a695c50c7af,1830,Textus de Sphera Johannis de Sacro bosco Cum additione (quantum necessarium est) adiecta,Folio,,1500,1500,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Hopyl, Wolfgang"
http://sphaera.mpiwg-berlin.mpg.de/id/item/1fe29d8a-2960-45b1-a4d0-f046a539c948,1634,Figura sphere cum glosis Georgii de Monteferrato,Quarto,,1500,1500,Venice,Annotated original text,"45.43713, 12.33265",Latin,"Ferrariis, Georgius de","Sessa I., Giovanni Battista"
http://sphaera.mpiwg-berlin.mpg.de/id/item/ddfe8ae6-705c-4a17-a32b-f0b4c9b1d0f5,2152,Opusculum Iohannis de sacro busto sphericum,Quarto,,1500,1500,Strasbourg,Annotated original text and compilation of texts,"48.573333333, 7.752222222",Latin,"Sacrobosco, Johannes de","Quentell, Heinrich"
http://sphaera.mpiwg-berlin.mpg.de/id/item/33b87a1d-ba4c-4f4b-9591-1622fdc1585b,1845,Opus sphericum Johannis de sacro busto figuris et per utili commento illustratum,Quarto,,1501,1501,Cologne,Annotated original text,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de","Quentell, Heinrich"
http://sphaera.mpiwg-berlin.mpg.de/id/item/ce70370d-0cd9-42ed-91ab-4c6d318ef504,1930,Sphaera mundi,Quarto,,1501,1501,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Sessa I., Giovanni Battista"
http://sphaera.mpiwg-berlin.mpg.de/id/item/12f39575-5a33-498c-aa5b-7d3c352a8068,1794,Opus sphericum magistri Ioannis de Sacrobustho natione Anglici,Quarto,,1503,1503,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de","Quentell, Heinrich"
http://sphaera.mpiwg-berlin.mpg.de/id/item/83a6cdfa-6767-45ce-a8c2-1ffa7b63e2c5,2118,Opus sphericum magistri Ioannis de Sacro busto,Quarto,,1503,1503,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de","Quentell, Heinrich"
http://sphaera.mpiwg-berlin.mpg.de/id/item/dca5d45d-e20c-4b19-9206-bca1e8f0db3a,1949,Textus Spere materialis Joannis de Sacrobusto cum lectura Magistri Conradi Norici,Folio,,1503,1503,Leipzig,Annotated original text and compilation of texts,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de;Thābit ibn Qurra;Tockler, Konrad","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/27ffb50d-e686-4073-95ea-b3c35621765b,1640,Astronomice sciencie sphaericum introductorium Ioannis de sacro busto,Quarto,,1503,1503,Leipzig,Annotated original text and compilation of texts,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Stöckel, Wolfgang"
http://sphaera.mpiwg-berlin.mpg.de/id/item/6b02c9f3-d83d-4600-bae9-65ccddc5ae8b,1795,Opus sphericum magistri Ioannis de Sacro busto,Quarto,,1505,1505,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de","Quentell, Heinrich"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c21970c7-5ede-4b04-82c2-094ffc3ec362,1859,Introductorium Compendiosum in Tractatum Spere materialis Magistri Joannnis de Sacrobusto,Quarto,,1506,1506,Kraków,Annotated original text and compilation of texts,"50.061388888, 19.937222222",Latin,"Sacrobosco, Johannes de;Ptolemaios, Klaudios;John of Glogów","Haller, Jan"
http://sphaera.mpiwg-berlin.mpg.de/id/item/e4e05f7d-5d8e-4062-adf1-256eb71a094c,2211,Tractatus De Sphera,Quarto,,1507,1507,Paris,Only original text,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de","Baquelier, Pierre"
http://sphaera.mpiwg-berlin.mpg.de/id/item/2fb9be6f-33b9-4ed2-b984-7c6e48fadc16,1833,Textus De Sphera Johannis de Sacrobosco Cum additione (quantum necessarium est) adiecta,Folio,,1507,1507,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Estienne I., Henri"
http://sphaera.mpiwg-berlin.mpg.de/id/item/0d51f877-df85-45e0-9705-85a894125108,1642,Opus sphericum magistri Ioannis de Sacro busto,Quarto,,1508,1508,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de",Heirs of Heinrich Quentell
http://sphaera.mpiwg-berlin.mpg.de/id/item/3cc380fd-36ab-4645-a3a6-31f60f7e4703,1805,Uberrimum sphere mundi commentum,Folio,,1508,1508,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"d'Ailly, Pierre","Petit I., Jean"
http://sphaera.mpiwg-berlin.mpg.de/id/item/798799c1-e7a3-43f6-8c01-ad4e41cd5fae,1823,Nota eorum quæ in hoc libro continentur. Textvs Sphaerae Ioannis De Sacro Bvsto,Folio,,1508,1508,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;d'Étaples, Jacques Lefèvre;Regiomontanus, Johannes;Grosseteste, Robert;d'Ailly, Pierre;Vespucci, Bartolomeo;Capuano di Manfredonia, Francesco","Giunta, Giuntino"
http://sphaera.mpiwg-berlin.mpg.de/id/item/91b76bf7-e333-47b3-8be0-5dd8f5a69e3c,1803,Textus Spere materialis Joannis de Sacrobusto,Folio,,1509,1509,Leipzig,Annotated original text and compilation of texts,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de;Thābit ibn Qurra;Tockler, Konrad","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c4e3aa6b-ac2e-4700-85d2-877b748342c6,2119,Regimento do estrolabio e do quadrante,Quarto,,1509,1518,Lisbon,Compilation of texts,"38.716666666, -9.166666666",Portuguese,Anonymous,"Kempen, Hermann von"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f8d4c04c-5742-48d6-b06a-5389e0d14e8a,1648,Textus spere materialis,Octavo,,1510,1510,Leipzig,Only original text,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/52ff2c5f-d7c6-44a9-b678-52993cd15f4e,1638,Opusculum spericum,Quarto,[1510],1510,1510,Leipzig,Only original text,"51.333333333, 12.383333333",Latin,"Sacrobosco, Johannes de","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/6088ce4e-0caf-4027-b2ca-1b17d9f40696,1829,Textus de Sphera Johannis de Sacrobosco cum additione (quantum necessarium est) adiecta,Folio,,1511,1511,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Estienne I., Henri"
http://sphaera.mpiwg-berlin.mpg.de/id/item/3f961080-f957-4830-8570-0acd18d665b4,1646,Tractado da Spera do mundo tirada de latim em liguoagem portugues,Quarto,[1512],1512,1512,Lisbon,Compilation of texts,"38.716666666, -9.166666666",Portuguese,"Sacrobosco, Johannes de","Gaillard, German"
http://sphaera.mpiwg-berlin.mpg.de/id/item/7762ea55-8cc8-4d20-908e-2b6cb354d4fc,1650,Spherae mundi compendium foeliciter inchoat,Quarto,,1513,1513,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Sessa I., Melchiorre"
http://sphaera.mpiwg-berlin.mpg.de/id/item/8a20cc2f-df68-4d63-aebf-4c6f0b8f965b,1860,Introductorium compendiosum in Tractatum spere Materialis magistri Joannis de sacrobusto,Quarto,,1513,1513,Kraków,Annotated original text and compilation of texts,"50.061388888, 19.937222222",Latin,"Sacrobosco, Johannes de;John of Glogów","Haller, Jan"
http://sphaera.mpiwg-berlin.mpg.de/id/item/cebcd29c-cbc6-4f71-b7fb-3fe94d104e8a,2092,In spheram ac theoricas preclarissima commentaria,Quarto,,1514,1514,Milan,Annotated original text and compilation of texts,"45.464161, 9.190336",Latin,"Mazzolini, Silvestro","Ponte, Gottardo da"
http://sphaera.mpiwg-berlin.mpg.de/id/item/e2792d4c-4369-4c9c-b9aa-02fb165716ac,1824,Habes lector Iohannis de sacro busto sphere textum vna cum additionibus non aspernandis Petri Ciruelli,Folio,,1515,1515,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Petit I., Jean"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f2d9574b-b7ab-42d0-93eb-7aefc7b2eaed,2192,Tractatus de sphera,Quarto,[1515],1515,1515,Paris,Only original text,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes",Brothers de Marnef
http://sphaera.mpiwg-berlin.mpg.de/id/item/a1312aab-f980-4c33-aebb-36fc1dffcf85,1828,Textus De Sphera Joannis de Sacrobosco,Folio,,1516,1516,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Estienne I., Henri"
http://sphaera.mpiwg-berlin.mpg.de/id/item/0bebed1f-5eb7-47b2-a3ad-71aa443ffad9,1655,Sphera materialis,Octavo,,1516,1516,Nuremberg,Compilation of texts,"49.452777777, 11.077777777",German,"Sacrobosco, Johannes de;Heinfogel, Konrad","Gutknecht, Jobst"
http://sphaera.mpiwg-berlin.mpg.de/id/item/4eed4aaf-6c8d-4aff-9be5-c85bca1d9653,1656,Mundiales sphere opusculum Ioannis de Sacro Busto,Quarto,,1516,1516,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de","Chaudière, Regnault"
http://sphaera.mpiwg-berlin.mpg.de/id/item/db030633-9eb9-4425-a244-52a6a8d90d90,1858,Introductorium com pendiosum in tractatum sphere materialis magistri Ioannis de Sacrobusto,Quarto,,1518,1518,Strasbourg,Annotated original text and compilation of texts,"48.573333333, 7.752222222",Latin,"Sacrobosco, Johannes de;John of Glogów","Knobloch I, Johann "
http://sphaera.mpiwg-berlin.mpg.de/id/item/6c8c8d3f-5c68-4490-8d0a-915c6001b359,1918,Opusculum de Sphaera clarissimi philosophi Ioannis de Sacro busto,Quarto,,1518,1518,Vienna,Compilation of texts,"48.20833, 16.373064",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von","Alantsee, Lukas"
http://sphaera.mpiwg-berlin.mpg.de/id/item/13e74258-a76e-4085-8f50-748e17986768,1929,Sphera mundi nouiter recognita cum commentarijs et authoribus in hoc volumine contentis videlicet,Folio,,1518,1518,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"d'Étaples, Jacques Lefèvre;Regiomontanus, Johannes;Gerard of Cremona;Scot, Michael;Grosseteste, Robert;d'Ascoli, Cecco;d'Ailly, Pierre;Theodosius of Bithynia;Ptolemy (ps.);Capuano di Manfredonia, Francesco;Campano da Novara","Giunta, Lucantonio"
http://sphaera.mpiwg-berlin.mpg.de/id/item/81491221-871e-4f01-bd65-7fbd1af4b91a,1659,Sphera cum commentis in hoc volumine contentis.,Folio,,1518,1518,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"d'Étaples, Jacques Lefèvre;Regiomontanus, Johannes;Scot, Michael;Grosseteste, Robert;d'Ascoli, Cecco;d'Ailly, Pierre;Theodosius of Bithynia;Ptolemy (ps.);Capuano di Manfredonia, Francesco;Campano da Novara",Heirs of Ottaviano Scoto I.
http://sphaera.mpiwg-berlin.mpg.de/id/item/18448ea9-1a85-4d18-8341-e57c2b379975,1877,Sphera materialis,Quarto,,1519,1519,Cologne,Compilation of texts,"50.942222222, 6.957777777",German,"Sacrobosco, Johannes de;Heinfogel, Konrad","Aich, Arnd von"
http://sphaera.mpiwg-berlin.mpg.de/id/item/969bb026-ce68-4015-8cb2-163556344203,1664,Mundialis Sphere opusculum Ioannis de sacro busco,Quarto,,1519,1519,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de","Chaudière, Regnault"
http://sphaera.mpiwg-berlin.mpg.de/id/item/d488b718-5a8a-475a-aa06-e3e227dc1eb4,1942,Spherae mundi compendium foeliciter inchoat,Quarto,,1519,1519,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Peuerbach, Georg von;Regiomontanus, Johannes","Penzio, Giacomo"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f6220e55-ae59-43dd-905c-02ac9d163557,1665,Sphere mundi opusculum Ioannis de Sacro busto,Quarto,[1520],1520,1520,Avignon,Compilation of texts,"43.948611111, 4.808333333",Latin,"Sacrobosco, Johannes de;Guyion, Johannes","Channey, Johan de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/4f3f307b-5a9b-48ca-80a0-8565805e8b76,2194,Opusculum Iohannis de sacro busto,Quarto,[1520],1520,1520,Leipzig,Annotated original text and compilation of texts,"51.333333333, 12.383333333",Latin,"Faber, Wenzel;Sacrobosco, Johannes de","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/9930ca9b-47e3-46c4-af91-31453f24289f,1847,Opusculum Iohannis de sacro busto,Quarto,[1520],1520,1520,Leipzig,Annotated original text and compilation of texts,"51.333333333, 12.383333333",Latin,"Faber, Wenzel;Sacrobosco, Johannes de","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/2d387cba-55e8-4fa6-82b0-f2f5f416f665,1846,Opusculum Ioannis de Sacro Busto,Quarto,[1520],1520,1520,Leipzig,Annotated original text and compilation of texts,"51.333333333, 12.383333333",Latin,"Faber, Wenzel;Sacrobosco, Johannes de","Landsberg, Martin"
http://sphaera.mpiwg-berlin.mpg.de/id/item/fc218031-58e6-4b89-a4af-223647398c34,1870,Textus de sphaera Ioannis de Sacrobosco,Folio,,1521,1521,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Colines, Simon de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c52bf677-de4f-4fe3-a69f-af3acebe6ecf,1948,Ioannis De Sacrobosco Astronomi celeberrimi sphaericum opusculum,Quarto,,1522,1522,Kraków,Annotated original text and compilation of texts,"50.061388888, 19.937222222",Latin,"Sacrobosco, Johannes de;Szamotuł, Mateusz z","Ungler, Florian"
http://sphaera.mpiwg-berlin.mpg.de/id/item/908dfde3-034d-4496-a2ce-3db5e30bbd46,1667,Mundialis Sphere opusculum Joannis de sacro busto,Quarto,,1524,1524,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de","Chaudière, Regnault"
http://sphaera.mpiwg-berlin.mpg.de/id/item/73a24c3c-1165-4367-a68b-687f55b8f630,1668,Le traicte de la sphere,Quarto,[1525–29],1525,1529,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",French,"Sacrobosco, Johannes de;Oresme, Nicole","Bois, Simon du"
http://sphaera.mpiwg-berlin.mpg.de/id/item/a094f382-2ad5-4beb-8279-2573d83f91a0,1772,Sphaera,Octavo,,1526,1526,Ingolstadt,Annotated original text,"48.76028, 11.40889",Latin,"Sacrobosco, Johannes de;Apianus, Petrus","Apianus, Petrus"
http://sphaera.mpiwg-berlin.mpg.de/id/item/4cd2f465-90f5-4c73-929f-a715258547c3,1804,Opusculum de sphera mundi Joannis de sacro busto,Folio,,1526,1526,Alcalá de Henares,Annotated original text and compilation of texts,"40.481815, -3.364305",Latin,"Sacrobosco, Johannes de;d'Ailly, Pierre;Ciruelo, Pedro","Eguia, Miguel de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/d01622f4-5140-4900-89e4-31c99963be00,1869,Textus de sphaera Ioannis de Sacrobosco,Folio,,1527,1527,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Colines, Simon de"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c9c72315-cedd-4320-8215-1dc6f8a3f028,1670,Mundialis sphere opusculum Ioannis de sacro busto,Quarto,,1527,1527,Paris,Annotated original text,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de","Chaudière, Regnault"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f9654094-e370-4564-9b4e-13a7081c98fa,1832,Textus de sphaera Ioannis de Sacrobosco,Folio,,1531,1531,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Euclid;Lattes, Bonet de","Colines, Simon de"
